RespondentID,Consent,Age,MOSTRECENTyearofstudy,ConsideringUniversityinFuture,GoodunderstandingofPhilosophy,GoodunderstandingofSociology,GoodunderstandingofPsychology,GoodunderstandingofHistory,GoodunderstandingofEthics,GoodunderstandingofTheology,GoodunderstandingofReligiousStudies,GoodunderstandingofPolitics,GoodunderstandingofEnglish,GoodunderstandingofMath,GoodunderstandingofComputerScience,GoodunderstandingofBusiness,InterestinstudyingPhilosophy,InterestinstudyingSociaology,InterestedinStudyingPsychology,InterestedinstudyingHistory,InterestedinstudyingEthics,InterestedinstudyingTheology,InterestedinstudyingReligiousStudies,InterestedinstudyingPolitics,InterestedinstudyingEnglish,InterestedinstudyingMath,InterestedinstudyingComputerScience,InterestedinstudyingBusiness,Philosophyemployability,Sociologyemployability,PsychologyEmployability,Historyemployability,Ethicsemployability,Theologyemployability,ReligiousStudiesemployability,Politicsemployability,Englishemployability,Mathemployability,ComputerScienceemployability,Businessemployability,Theologyasubjectforreligiouspeople,Religionasubjectforreligiouspeople,TheologydegreeincludesPrefernottosay,TheologydegreeincludesPsychology,TheologydegreeincludesArts,TheologydegreeincludesSociology,TheologydegreeincludesPolitics,TheologydegreeincludesHistory,TheologydegreeincludesPhilosophy,TheologydegreeincludesEthics,TheologydegreeincludesArchaeology,TheologydegreeincludesTextualStudies,TheologydegreeincludesLiterature,TheologydegreeincludesLaw,TheologydegreeincludesEconomics,TheologydegreeincludesScience,ReligiousStudiesdegreeincludesPrefernottosay,ReligiousstudiesdegreeincludesPsychology,ReligiousstudiesdegreeincludesArts,ReligiousstudiesdegreeincludesSociology,ReligiousstudiesdegreeincludesPolitics,ReligiousstudiesdegreeincludesHistory,ReligiousstudiesdegreeincludesPhilosophy,ReligiousstudiesdegreeincludesEthics,ReligiousstudiesdegreeincludesArchaeology,ReligiousstudiesdegreeincludesTectualstudies,ReligiousstudiesdegreeincludesLiterature,ReligiousstudiesdegreeincludesLaw,ReligiousstudiesdegreeincludesEconomics,ReligiousstudiesdegreeincludesScience,PhilosophydegreeincludesPrefernottosay,PhilosophydegreeincludesPolitics,PhilosophydegreeincludesHistory,PhilosophydegreeincludesEthics,PhilosophydegreeincludesTheology,PhilosophydegreeincludesReligion,PhilosophydegreeincludesLaw,PhilosophydegreeincludesEconomics,PhilosophydegreeincludesMath,PhilosophydegreeincludesLogic,CurrentlyorintendingtostudyAlevelreligiousstudies,GCSEReligiousStudies,GCSEReligiousStudiesreasonprefernottosay,GCSEReligiousstudieswantedto,GCSEreligiousstudiesparentswanted,GCSEreligiousstudiescompulsory,Gender,Ethnicity,EthnicityOther,ReligiousAffliation,ReligiousAffiliationOther
12760850265,1,3,2,1,2,4,4,4,1,1,3,3,3,5,4,4,3,4,4,2,2,2,3,4,2,5,4,4,3,2,2,3,4,0,4,1,3,1,1,1,2,1, , , , , ,5,6,7, ,9,10, , , , , , , ,4,5, ,7, ,9,10,11, , , , ,2,3, , ,6,7, ,9,2,2, , , , ,1,2, ,14, 
12760849631,1,2,2,1,4,2,4,5,4,2,5,4,5,5,5,2,3,3,1,1,4,4,1,1,2,5,4,1,1,3,4,4,2,2,1,4,4,5,4,5,2,5, , , , , , , ,7, , ,10, , , , , , , , ,5, ,7, ,9,10, , , , , , ,3, ,5,6, , ,9,2,1, , , ,3,2,14, ,0, 
12760847694,1,3,2,1,3,3,5,5,4,2,5,3,5,5,2,5,4,3,5,4,4,1,3,3,3,1,1,2,4,3,5,4,4,3,4,4,4,2,2,3,2,1,0, , , , , , , , , , , , , , , , , , ,5,6,7, , , , , , , , ,2, , ,5, , , ,9,2,1, ,1, , ,2,14, ,5, 
12760847658,1,3,2,1,2,2,3,4,3,1,1,3,2,4,4,3,1,2,2,2,2,2,2,2,2,4,4,1,2,4,3,3,2,1,2,3,3,5,5,5,3,5, , ,2, , , ,6,7, ,9,10, , ,13, , ,2, , , ,6,7, ,9,10, , , , ,1,2,3,4,5, , , ,9,2,2, , , , ,2,0, ,5, 
12760846871,1,2,1,1,4,1,4,5,2,1,5,2,5,5,2,2,2,4,4,1,2,1,2,1,4,1,1,1,1,3,2,3,1,1,1,5,2,5,2,4,4,3, ,1, ,3,4, ,6,7, , , , , , , , , , , , ,6, , , , , , , , , ,2,3,4,5,6, , , ,2,1, , , ,3,2,14, ,1, 
12760846103,1,3,2,1,2,2,3,2,3,2,2,2,2,3,3,4,2,2,3,2,2,2,2,2,3,2,1,5,2,5,3,3,4,4,3,3,3,4,3,3,3,4, ,1, , , , , , , , ,10, , ,13, , , , , , , , , , ,10,11, , , , , , , ,5, , , , ,1,3, , , , ,2,2, ,5, 
12760844588,1,2,1,3,3,4,4,4,3,1,3,2,5,5,3,2,4,1,5,1,2,1,1,2,5,5,2,2,2,4,4,4,3,4,3,3,5,5,5,5,3,3, ,1, ,3, ,5,6,7,8, ,10, , ,13, , , ,3, ,5,6, ,8, , , , , , , ,2,3,4,5, , , ,9,2,2, , , , ,4,14, ,2, 
12760844587,1,3,2,1,1,1,1,3,1,2,3,1,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,4,3,3,3,5,5,5,4,5,3,3, , , , , ,5,6,7, , , , , , , , , , , ,5,6,7, , , , , , , ,1,2,3,4,5, , , ,9,2,1, ,1, , ,1,6, ,5, 
12760843316,1,2,1,1,4,2,4,4,4,4,2,3,4,4,5,3,3,2,4,1,3,2,2,2,3,4,5,4,3,3,3,3,3,3,2,3,5,4,5,4,4,3, , , ,3, , ,6, , , ,10, , , , , , , , ,5,6,7, , , , , , , , , ,3,4,5, , , , ,2,2, , , , ,2,14, ,5, 
12760841281,1,3,2,1,2,4,5,5,2,2,3,3,4,4,2,5,2,4,4,5,2,2,2,2,3,4,2,2,3,4,4,4,3,3,3,3,4,5,3,5,3,4, , , , , , ,6,7,8, ,10, , , , , , , ,4, ,6,7,8, , , , , , ,1, ,3,4,5, , , , ,2,2, , , , ,2,14, ,17, 
12760840646,1,4,3,1,2,2,3,3,2,2,4,2,4,5,3,3,2,1,1,1,2,2,2,1,1,5,1,1,3,3,3,3,3,3,3,3,4,5,5,4,3,3, , , , , , ,6,7,8, , , , , , ,1, , , ,5,6,7, , , , , ,13, , ,2,3,4,5, , , , ,2,1, , , ,3,2,14, ,1, 
12760840189,1,2,2,1,4,5,4,4,4,1,4,3,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,3,3,1,3,3,3,4,3,3,1,1, ,1, ,3, , ,6,7,8,9, , , ,13, ,1, , , , ,6,7,8,9, , , ,13, , ,2,3,4,5,6, , ,9,2,1, ,1, ,3,2,8, ,11, 
12760840013,1,3,2,1,4,2,5,4,2,4,4,3,5,5,3,4,2,3,4,2,2,4,3,1,4,5,1,2,1,4,4,2,1,1,1,3,2,5,5,4,2,1, , , , ,4,5,6,7, ,9,10, , ,13, , ,2, ,4,5,6,7, ,9,10,11, , , ,1,2,3,4,5,6, , ,9,2,2, , , , ,2,14, ,5, 
12760839886,1,3,2,2,2,2,5,4,2,2,2,2,4,4,2,2,1,1,2,1,1,1,1,1,4,1,1,4,1,4,4,2,1,1,2,4,3,3,5,5,4,5, ,1, ,3, ,5,6, , , , , , , , , , , , ,5,6,7, , ,10,11, , , , ,2,3,4,5,6, , ,9,2,1, , , ,3,2,14, ,0, 
12760839333,1,3,2,2,3,3,3,4,3,4,3,3,4,4,3,3,3,3,3,3,3,3,3,2,3,1,1,3,2,2,3,3,2,2,1,3,4,3,5,5,4,5, , ,2, , ,5,6,7, , ,10, , ,13, , ,2, , ,5,6,7, ,9,10, , , , , ,2,3,4,5, , , , ,2,1, , , ,3,2,14, ,5, 
12760838749,1,3,2,2,2,4,2,4,4,2,4,4,4,4,2,4,2,3,3,2,2,2,2,3,2,3,2,4,3,3,4,3,3,3,3,4,2,4,4,3,1,1, , , , , ,5,6,7, ,9,10, , , , , , , , ,5,6,7, ,9,10, , , , , ,2,3,4,5, , , ,9,2,1, , , ,3,2,3, ,11, 
12760837465,1,4,3,1,4,3,4,5,4,5,5,5,4,5,5,5,3,2,2,5,2,3,3,5,1,1,3,2,3,2,4,5,2,3,3,5,3,5,5,4,4,3, , , ,3,4,5,6,7, ,9,10,11, , , , , ,3,4,5,6,7, ,9,10,11, , , ,1,2,3,4,5,6, , ,9,2,1, ,1, , ,1,14, ,2, 
12760837314,1,3,3,1,2,1,3,5,2,1,4,2,2,5,5,2,1,1,4,4,1,1,1,3,4,5,4,1,1,1,1,3,1,1,3,2,5,5,5,5,1,1, , , , , , , , , ,9, , , , , , , , ,4,5, ,7, , , ,11, , , , , ,3,4,5, , , , ,2,1, , , ,3,2,3, ,11, 
12760836888,1,3,3,1,4,4,5,4,4,3,4,3,5,4,2,3,3,5,4,2,3,2,4,1,4,1,1,2,3,3,3,3,3,2,3,5,4,4,5,5,1,1, , , , , , ,6,7, ,9, , , , , , , ,3, ,5,6,7, , , , , , , ,1,2,3,4,5,6, , , ,2,1, , , ,3,2,14, ,5, 
12760836755,1,2,2,1,4,5,5,4,4,4,4,4,5,4,3,4,4,5,5,4,4,4,4,4,5,4,2,2,2,4,5,3,2,2,2,4,5,4,3,4,1,1, ,1,2,3, ,5,6,7,8,9,10, , , , ,1,2,3, ,5,6,7,8,9,10, , , , , ,2,3,4,5, , , , ,2,2, , , , ,2,17, ,4, 
12760833630,1,3,3,1,1,2,4,5,3,1,3,2,4,5,4,3,1,4,2,4,3,3,1,3,2,2,5,3,2,4,4,3,4,3,3,5,4,5,5,5,1,1,0, , , , , , , , , , , , , , , , ,3,4,5,6,7, , ,10,11, , , ,1,2,3,4,5,6, , ,9,2,2, , , , ,2,14, ,17, 
12760833404,1,4,3,1,2,2,5,2,2,1,4,5,4,4,3,5,1,1,1,1,1,1,1,1,2,1,1,4,0,0,5,0,3,0,0,3,5,5,0,5,0,1, ,1, ,3,4, ,6, , , , , ,12, , , ,2, ,4,5,6,7, , ,10, , , , , ,2, ,4,5,6, , , ,2,2, , , , ,2,14, ,2, 
12760832128,1,3,2,1,1,2,4,1,2,1,2,2,2,3,1,1,2,2,5,2,2,2,2,2,2,2,2,2,3,3,5,3,3,3,3,5,4,3,3,4,4,4, , , , , ,5,6,7, ,9, ,11, , , ,1, , , ,5,6,7, ,9, ,11, , , , ,2,3,4,5,6, , ,9,2,1, , , ,3,2,12, ,17, 
12760831792,1,4,3,1,1,2,2,5,1,1,3,2,4,5,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,4,2,1,1,1,2,2,5,5,5,1,1, ,1, ,3, , ,6,7, , ,10, , , , , , , , ,5,6,7, ,9, , , , , , ,2,3, ,5, , , , ,2,2, , , , ,2,14, ,2, 
12760830782,1,3,2,1,2,4,5,4,2,1,4,2,5,5,1,2,1,1,4,1,1,1,1,1,1,1,1,1,2,3,4,2,3,2,2,4,4,5,4,5,3,1, , ,2, , ,5, ,7, , ,10, , , , , , , , ,5, ,7, , , , , , , , , ,3, , , , , ,9,2,1, , , ,3,2,14, ,2, 
12760828691,1,3,2,1,3,3,3,4,2,2,3,2,3,4,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,3,5,2,3,3,2,3,3,5,4,4,1,1, , , ,3, , ,6,7, , , , , , , , , ,3, , ,6,7, , , , , , , , , ,3,4,5, , , ,9,2,2, , , , ,2,14, ,17, 
12760828272,1,3,3,1,2,3,4,3,3,2,4,3,4,3,3,3,2,3,4,2,2,2,3,2,4,1,1,2,2,4,2,3,2,3,3,2,4,4,4,3,1,2, ,1, , , ,5,6,7,8,9, ,11, ,13, , , ,3,4, ,6,7, ,9,10, , , , , ,2,3,4,5,6,7, ,9,2,1, , , ,3,2,3, ,11, 
12760824328,1,4,3,1,2,1,4,4,1,2,2,4,5,4,3,4,1,1,4,4,1,2,2,1,2,1,1,2,3,2,4,3,2,3,3,2,1,2,4,3,1,2, , , , , ,5,6,7, , ,10, , , , , ,2,3, ,5,6,7, , ,10, , , , , , ,3,4,5,6, , , ,2,1, , , ,3,2,14, ,1, 
12760821467,1,3,2,2,4,2,5,4,3,3,4,3,4,5,3,3,4,4,5,2,4,2,2,2,4,4,1,2,4,4,4,4,4,4,4,5,4,5,5,5,3,3, , , ,3, , ,6,7, ,9,10, , , , , , ,3, , ,6,7, , ,10, , , , , ,2,3,4,5,6, , ,9,2,1, , , ,3,2,14, ,1, 
12760820029,1,4,3,1,4,5,5,5,3,4,4,4,5,4,2,4,4,4,4,5,2,3,2,5,4,1,2,2,2,2,3,2,2,1,2,3,3,5,4,4,2,3, , ,2,3,4,5,6,7,8, ,10,11, , , , ,2,3,4,5,6,7,8, ,10,11,12, , ,1,2,3,4,5,6,7,8,9,2,2, , , , ,2,2, ,0, 
12760818859,1,3,3,1,3,2,3,3,2,2,4,5,5,5,2,4,2,2,2,2,2,1,1,4,2,4,1,5,2,2,3,2,1,2,1,4,2,5,4,5,5,5, , ,2,3,4,5,6,7, , ,10,11, , , , , ,3, ,5,6,7,8, , , , , , , , , , ,5, , ,8,9,2,1, , , ,3,1,14, ,5, 
12760818756,1,3,2,1,2,3,4,3,4,2,3,3,3,1,2,2,4,3,4,2,3,3,3,2,1, ,1,2,3,3,4,4,3,3,3,5,4,4,5,5,2,2, ,1,2,3,4,5,6,7,8,9,10,11,12, , ,1,2,3, ,5,6,7,8,9,10, , , , ,1,2,3,4,5,6,7, ,9,2,2, , , , ,2,5, ,0, 
12760814436,1,2,1,2,4,3,4,5,2,1,3,4,5, ,2,5,3,2,4,1,1,1,1,1,4,1,1,3,3,2,4,3,2,2,1,4,5,5,5,5,1,1, ,1, ,3, ,5,6,7, ,9, , , , , , , ,3, ,5,6,7,8,9, , , , , , ,2,3,4, ,6, , ,9,2,2, , , , ,2,2, ,1, 
12760814270,1,4,3,1,2,3,4,4,3,2,3,2,4,5,1,2,1,4,4,1,1,1,1,1,2,4,1,1,1, ,4,2,3,1,2,3,3,5,5,5,1,1, , , , , ,5,6,7, , ,10, , , , ,1, ,3,4, ,6,7, , ,10,11, , , , ,2,3,4,5, , , ,9,2,2, , , , ,2,14, ,2, 
12760813744,1,3,2,1,2,3,5,5,3,4,5,4,5,5,3,4,3,4,2,5,4,4,4,5,4,2,1,3, ,3,4,5,3,4,3,4,4,5,5,4,1,1, , ,2,3, ,5,6,7,8,9,10, , , , , , ,3, ,5,6,7,8,9,10, , , , , ,2,3,4,5,6, , ,9,2,1, ,1, ,3,2,15, ,5, 
12760813560,1,2,2,1,3,2,4,4,4,1,4,4,4,4,4,2,1,1,4,1,1,1,1,1,1,1,1,1,2,2,4,2,2,2,2,4,4,2,3,4,1,1, , , ,3, , , , , , ,10,11, , , , , , , , ,6, , , ,10, , , , , , , , ,5, , , ,9,2,2, , , , ,2,14, ,17, 
12760813363,1,3,3,1,4,5,5,5,5,2,5,5,5,5,5,5,1,1,2,2,2,2,1,1,2,1,1,1,3,4,1,4,2,3,3,5,5,5,5,4,3,1, , ,2, , , , ,7, , ,10, , ,13, , , , , ,5,6,7, ,9,10, , , , ,1,2,3, , , , , , ,2,2, , , , ,2,14, ,17, 
12760812565,1,2,1,2,4,3,4,2,3,3,3,2,2,5,3,3,4,2,3,1,3,1,2,1,1,5,3,1,2,3,4,3,0,0,2,0,2,5,5,4,4,3, ,1, ,3, ,5, , , ,9,10, , , , ,1,2,3, ,5,6,7, , ,10, , , , , ,2,3,4,5, , , ,9,2,1, ,1, , ,2,14, ,2, 
12760809233,1,4,3,1,3,2,4,4,3,2,4,3,4,4,2,3,4,3,4,3,4,4,3,4,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0, , , , , , , , , , , , , , , , ,3, ,5, ,7, , , , , , ,0, , , , , , , , , ,2,1, , , ,3,4,0, ,0, 
12760808503,1,3,1,2,1,4,2,1,3,1,4,3,3,4,1,4,1,4,2,1,2,1,1,3,2,3,1,4,2,3,4,3,2,2,2,4,3,4,3,5,1,1, , , , , ,5,6,7, , ,10, , , , , , , , ,5,6,7, ,9,10, , , , , ,2,3, ,5, , , ,9,2,1, , , ,3,2,3, ,11, 
12760806735,1,2,1,1,4,1,3,4,5,4,3,4,5,5,5,5,2,2,2,2,2,2,1,2,1,4,5,3,2,2,3,2,2,2,1,3,3,4,5,4,1,1, ,1,2,3, , ,6,7,8, ,10, , , , , , ,3, ,5,6,7, , ,10, , , , , ,2,3,4,5, , , ,9,2,2, , , , ,1,5, ,5, 
12760805824,1,2,1,1,1,2,3,5,1,1,4,3,5,3,2,2,1,1,5,5,2,1,2,1,4,1,1,4,2,2,4,3,3,3,2,4,3,5,5,5,3,3, , , , , , ,6,7, , , , , , , , , , , , ,6, , , , , , , , , , , ,4,5, , , , ,2,2, , , , ,2,17, ,11, 
12760801533,1,2,1,2,4,4,4,4,3,2,5,4,4,4,3,3,2,3,2,1,2,2,2,2,1,3,1,2,3,4,4,4,3,3,3,5,4,5,5,5,3,1, , , , , , ,6,7, , ,10, , , , ,1, ,3, , ,6,7, , , , , , , ,1,2,3,4,5, , ,8,9,2,1, , , ,3,2,14, ,5, 
12760801210,1,4,3,1,2,4,4,5,4,2,4,4,5,5,4,4,2,4,4,4,4,2,2,4,4,4,2,4,2,3,5,3,3,2,2,5,3,5,5,5,0,1,0, , , , , , , , , , , , , , , , ,3,4, ,6,7,8, ,10,11, , , ,1, ,3,4,5, , , ,9,2,2, , , , ,2,14, ,0, 
12760798270,1,2,2,1,4,2,4,5,2,4,4,2,5,4,4,4,3,3,3,5,4,3,3,2,5,1,1,1,2,2,3,2,3,2,2,4,2,5,5,5,1,1, , ,2,3,4,5,6,7,8, , ,11, ,13, , , ,3,4,5,6,7, , , ,11, , , ,1,2,3,4,5,6, , ,9,2,2, , , , ,2,15, ,17, 
12760796199,1,4,3,1,2,2,4,3,1,1,2,3,3,3,3,4,1,4,4,1,2,1,1,1,1,1,2,5,2,3,5,5,3,2,3,4,3,5,5,4,1,1, , , ,3, ,5,6,7,8, ,10, , , , , , ,3, , ,6,7, , , ,11, , , , , ,3,4,5, , , , ,2,2, , , , ,2,6, ,11, 
12760795769,1,3,2,1,3,2,4,5,2,1,3,3,4,4,2,3,2,2,3,2,1,3,1,1,3,2,2,1,2,2,4,5,2,0,2,3,4,4,3,4,0,2,0, , , , , , , , , , , , , , , , ,3, , , ,7, ,9, , , , , , , ,3,4, , , , ,9,2,2, , , , ,2,9, ,5, 
12760795453,1,4,3,1,1,2,2,3,1,1,2,1,3,3,1,2,3,3,4,1,4,1,1,4,4,1,1,4,2,1,2,2,1,1,1,3,3,5,5,5,1,1, , , , ,4, , ,7,8, ,10,11, ,13, , , ,3,4, ,6,7, , , ,11, , , , , ,3,4,5,6, , ,9,2,2, , , , ,2,2, ,2, 
12760794121,1,2,1,1,5,4,5,5,2,1,5,5,5,5,4,5,5,1,1,5,3,1,5,3,5,1,1,1,4,3,4,5,5,0,5,4,5,4,4,5,0,1, , , , , ,5, , ,8, , , , ,13, , , ,3, ,5,6, , , , , , , , ,1,2,3, ,5, , , ,9,1,1, ,1, ,3,2,14, ,5, 
12760793749,1,4,3,1,1,2,5,2,1,1,4,4,5,4,2,4,1,4,5,4,2,4,1,4,5,1,1,4,1,2,5,3,2,2,1,5,5,5,5,5,1,1, , , ,3, , ,6,7, ,9, , , , , , , ,3, , ,6,7, , , , , , , , , ,3,4,5, , , , ,2,1, , , ,3,2,12, ,2, 
12760792871,1,4,3,1,2,3,5,5,2,2,4,4,5,4,2,2,1,1,5,5,1,1,1,1,4,3,1,1,4,2,5,5,4,4,3,5,5,5,4,3,0,1,0, , , , , , , , , , , , , , , , , , ,5, ,7, , , , , , , , ,2,3, , , , , , ,2,2, , , , ,2,14, ,2, 
12760791276,1,2,2,1,3,3,5,3,4,1,3,3,4,5,2,3,2,1,3,1,2,1,2,1,1,4,1,1,3,3,4,2,2,3,2,4,3,5,5,5,3,2,0, , , , , , , , , , , , , , , , ,3, , , , , ,9,10, , , , , , ,3, ,5, , , , ,2,2, , , , ,2,14, ,2, 
12760791210,1,2,1,1,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,2,3,1,4,2,4,2,3,4,3,2,2,2,5,3,5,4,5,1,1, ,1,2,3,4,5,6,7,8,9,10,11,12,13, , ,2,3,4,5,6,7, ,9,10, , , , ,1,2,3,4,5,6,7,8,9,2,1, , ,2,3,1,2, ,9, 
12760788557,1,4,3,1,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,4,5,4,5,4,3,3,3,4,4,4,4,3,4,3,4,4,5,5,5,1,1, , , , , , ,6,7, , , , , , , , , , , ,5, ,7, , ,10, , , , ,1,2, ,4,5,6, , ,9,2,2, , , , ,2,14, ,15, 
12760788335,1,4,3,1,4,4,2,5,4,2,5,5,5,4,2,3,4,3,2,2,3,3,3,5,4,1,1,2,3,2,4,3,3,3,3,4,3,5,3,4,3,3, , , , , ,5,6,7,8, , , , , , , , ,3, ,5,6,7, , , , , ,13, , ,2,3,4,5, , , ,9,2,1, , , ,3,2,4, ,11, 
12760788264,1,4,3,1,4,4,4,4,2,1,1,3,2,4,5,4,3,4,5,4,3,3,3,3,3,4,3,2,1,3,3,2,1,1,1,4,2,4,5,4,1,1, ,1,2,3, ,5,6, ,8,9,10, , , , ,1, , , ,5,6, , ,9,10, , , , , , , ,4, , , ,8,9,2,2, , , , ,2,13, ,11, 
12760787944,1,2,2,1,5,4,5,3,4,3,3,5,5,5,1,3,5,2,3,3,4,4,2,5,4,1,1,3,1,1,1,4,2,1,1,5,5,3,5,5,1,1, ,1, ,3,4,5,6,7, ,9, , , , , , ,2,3,4,5,6,7, ,9, ,11,12,13, ,1,2,3,4,5, ,7, ,9,2,1, ,1, , ,2,1, ,11, 
12760785373,1,3,1,1,1,1,1,4,1,1,3,2,5,2,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,3,3,2,2,2,2,3,5,5,1,4,3, , , ,3, , ,6,7,8,9,10, , , , , , ,3, , ,6,7, ,9,10, , , , , , ,3,4,5, , , ,9,2,1, , , ,3,2,14, ,2, 
12760784337,1,4,3,1,4,4,5,5,4,5,5,5,5,5,3,5,2,4,4,4,2,1,1,4,4,4,4,4,2,4,4,3,2,1,1,4,4,5,5,4,5,4, , , , , , ,6,7,8, , , , , , , , ,3,4,5,6,7, ,9, , , , , ,1,2,3,4,5,6,7,8,9,2,1, , , ,3,2,2, ,9, 
12760783742,1,3,3,1,1,2,5,4,1,1,2,2,4,3,1,5,1,2,5,1,1,1,1,1,1,1,1,2,1,3,4,3,1,1,2,3,2,5,5,5,1,1, , , ,3,4,5, ,7, , , , , , , , , ,3,4,5,6,7, , ,10,11, ,13, , ,2,3,4,5, , , ,9,2,2, , , , ,2,14, ,2, 
12760779849,1,4,3,1,4,3,4,5,2,4,3,5,3,5,4,4,2,2,2,2,2,2,2,2,1,4,2,2,3,2,5,5,1,2, ,5,3,5,5,5,1,1, , , ,3,4, , ,7,8,9, ,11, , , , , ,3, ,5, ,7, , ,10,11, , , ,1, ,3, , ,6, , ,9,2,2, , , , ,1,14, ,2, 
12760779205,1,4,3,1,2,2,4,4,2,1,4,2,4,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,3,3,5,5,2,3,4,4,5,5,4,5,1,1, , , ,3, ,5,6, , , ,10, , , , , ,2, ,4,5,6,7, , ,10, , , , ,1,2,3,4,5, , , , ,2,1, , , ,3,2,14, ,17, 
12760778995,1,4,3,2,4,3,4,4,2,4,3,4,5,5,4,4,5,3,4,5,4,3,4,4,5,5,3,4,3,3,4,4,3,3,3,3,4,5,5,3,1,1, ,1,2,3,4,5,6,7, , ,10,11, , , , , ,3,4,5,6,7, ,9, , , , , ,1,2,3,4,5,6, , ,9,2,1, ,1, , ,3,13, ,1, 
12760778477,1,3,2,2,2,4,5,3,2,2,2,2,4,3,2,4,2,2,4,2,2,2,2,2,4,2,2,3,1,4,5,4,3,3,1,2,5,4,5,5,3,4, , , ,3, , , ,7, , ,10, , , , , ,2,3, ,5,6,7, ,9,10, , , , ,1,2,3,4,5, , , ,9,2,2, , , , ,2,14, ,17, 
12760774698,1,2,1,3,4,3,4,4,4,2,4,4,5,5,5,5,3,3,4,2,3,0,1,2,5,0,5,5,3,4,3, ,3,4,3,3,1,1,1,1,1,1, ,1, , ,4,5,6,7, , , , , ,13, , , , ,4, ,6,7,8, ,10,11, , , ,1,2,3,4,5,6, , ,9,2,2, , , , ,3,14, ,1, 
12760774307,1,3,2,2,4,5,5,5,1,1,5,3,5,5,2,2,4,2,5,2,4,2,2,2,3,3,1,2,4,4,4,4,4,3,2,3,5,5,5,5,1,1, , , , ,4, ,6,7, , , , , , , , , , ,4, ,6,7, , , , , , , ,1,2,3,4,5, , , ,9,2,1, , , ,3,2,2, ,14, 
12760774003,1,2,1,1,3,4,4,4,2,2,2,4,4,5,4,4,1,2,1,3,1,1,1,4,1,5,2,2,4,4,2,4,2,4,2,4,4,5,5,5,4,5, ,1, ,3,4,5, ,7, ,9, ,11, , , , ,2, ,4,5,6,7, , , , , , , ,1,2, ,4, , , , , ,2,2, , , , ,2,14, ,2, 
12760773729,1,2,1,1, ,2,5,4,4,2,4,5,5,5,3,5, ,3,4,2,2,1,1,4,1,2,3,4,2,3,3,3,1,1,2,4,3,5,5,4,3,5, , , , ,4,5, ,7,8,9,10,11, , , ,1, ,3, ,5,6,7, , , , , ,13, ,1,2,3,4,5,6, , ,9,2,2, , , , ,2,14, ,2, 
12760773711,1,3,2,2,1,1,1,1,3,1,1,3,2,5,4,3,1,1,1,1,3,1,1,3,1,5,5,3,0,0,0,0,3,0,0,3,0,5,5,3,0,3,0, , , , , , , , , , , , , , ,1, , ,4, , ,7, ,9, , , , ,0, , , , , , , , , ,2,2, , , , ,1,4, ,11, 
12760771373,1,4,3,1,3,3,4,1,3,1,2,1,2,4,2,3,2,2,3,1,2,1,2,1,1,5,2,3,3,3,4,0,3,0,0,2,3,4,4,4,0,1,0, , , , , , , , , , , , , , , , , , , ,6,7, ,9, , , , , , , ,3, , , , , ,9,2,2, , , , ,2,5, ,17, 
12760769924,1,3,2,1,2,4,4,4,2,2,4,4,4,5,4,2,2,4,2,2,1,2,2,4,4,4,2,2,1,2,1,1,1,1,1,4,3,4,5,5,2,4, ,1, ,3, ,5,6,7, , , , , , , , ,2, , ,5,6,7, , ,10, , , , , , ,3,4,5, , , , ,2,1, , , ,3,2,14, ,2, 
12760767783,1,4,2,1,1,3,3,3,1,1,1,1,3,5,3,3,1,1,1,1,1,1,1,1,1,5,1,1,2,3,2,2,2,2,2,4,2,5,5,5,4,1, , ,2, , ,5,6,7,8, , , , , , , , , , ,5,6,7, , , , , , , , ,2,3,4,5, , , ,9,2,1, , , ,3,2,14, ,5, 
12760767757,1,2,3,1,2,1,4,5,1,1,1,2,5,5,4,5,1,1,2,1,1,1,1,1,1,4,4,5,3,2,4,2,1,1,1,2,2,5,5,5,4,5, , ,2, , ,5,6, ,8,9,10, , , , , , , , ,5,6, ,8,9,10, , , , ,1, ,3,4, , , , , ,2,2, , , , ,2,2, ,9, 
12760767230,1,3,2,2,3,3,5,3,3,2,4,2,5,4,3,3,2,3,5,2,2,2,2,3,5,1,1,2,3,3,4,4,2,3,3,4,5,4,5,4,2,3, , , , , ,5,6,7, ,9,10, , ,13, , , ,3,4,5,6,7,8,9,10, , , , , ,2,3,4,5, , , , ,2,1, ,1, , ,2,2, ,11, 
12760766949,1,3,2,1,2,2,4,4,1,2,2,2,3,2,1,2,1,2,4,1,1,1,1,2,1,1,1,1,3,4,5,4,2,3,3,4,4,5,5,4,1,1, , , , , , ,6,7, ,9, , , , , , , , , ,5,6,7, ,9, , , , , , ,2,3,4,5, , , ,9,2,1, , , ,3,2,5, ,1, 
